Aged,Married,TotalDependents,ServiceSpan,MobileService,CyberProtection,HardwareSupport,TechnicalAssistance,FilmSubscription,QuarterlyPayment,GrandPayment,sex_Male,4GService_Satellite Broadband,4GService_Wifi Broadband,SettlementProcess_Card,SettlementProcess_Check,SettlementProcess_Electronic
0,0,0,0.01369863,1,0,0,0,1,0.615322765,0.018477488,1,0,1,0,0,1
0,1,1,0.04109589,1,0,0,1,0,0.140701631,0.011153461,0,0,1,0,1,0
0,1,1,0.547945205,0,0,0,0,1,0.088366958,0.118111794,1,0,0,0,1,0
0,0,0,0.328767123,1,1,1,1,0,0.628672525,0.23372791,0,0,0,0,0,0
1,0,0,0.643835616,1,0,1,1,1,0.523460027,0.374823498,1,0,1,1,0,0
0,0,0,0.97260274,1,1,1,1,1,0.93487242,0.943198917,0,0,1,1,0,0
1,1,0,0.04109589,1,0,0,0,1,0.565492323,0.035754859,0,1,0,0,0,1
0,1,1,0.98630137,1,0,0,0,0,0.032395574,0.160844635,0,0,0,0,1,0
0,1,1,0.904109589,1,1,0,0,0,0.360278601,0.44207995,1,1,0,0,0,0
0,0,0,0.01369863,1,0,0,0,0,0.27672402,0.005428218,1,0,1,0,0,0
0,1,1,0.342465753,1,1,1,0,0,0.392270744,0.157540211,1,0,1,0,0,1
0,0,0,0.054794521,1,0,0,0,0,0.571844256,0.04409786,1,1,0,0,0,1
1,1,0,0.452054795,1,0,0,0,1,0.630333426,0.285685429,0,1,0,1,0,0
0,1,1,0.97260274,1,1,1,1,1,0.853253626,0.867815742,0,0,1,1,0,0
1,1,1,0.684931507,1,0,1,0,0,0.620116919,0.469679409,0,0,1,0,0,1
0,1,0,0.671232877,1,0,0,0,1,0.778695252,0.559376361,0,0,1,0,0,1
0,0,0,0.890410959,1,1,0,1,1,0.424523077,0.430623461,1,0,1,0,1,0
0,1,1,0.219178082,1,0,0,0,0,0.045461194,0.048261542,0,1,0,0,1,0
0,1,0,0.808219178,1,0,0,0,0,0.025633595,0.145936774,1,0,1,0,1,0
0,1,0,0.808219178,1,1,1,0,0,0.312458379,0.335298602,0,0,1,0,0,1
0,0,1,0.136986301,1,0,0,0,1,0.275098228,0.055417584,0,0,0,0,0,1
0,0,0,0.356164384,1,0,1,1,0,0.664845193,0.26263717,0,1,0,0,1,0
0,1,0,0.150684932,1,1,0,1,1,0.580627733,0.112903569,0,0,1,0,0,1
0,1,1,0.698630137,1,1,1,0,1,0.596330769,0.462362947,0,0,1,0,0,1
0,0,0,0.178082192,1,0,0,0,0,0.023022282,0.037288538,1,0,0,0,1,0
0,1,0,0.04109589,1,0,0,0,1,0.17950096,0.007878688,0,0,1,0,0,1
0,1,1,0.97260274,1,1,0,0,0,0.374239163,0.458677684,0,0,1,0,0,0
0,1,0,0.342465753,1,0,0,0,0,0.013273018,0.055668114,0,1,0,0,1,0
0,1,1,0.616438356,0,1,1,1,0,0.370672989,0.294756919,1,0,1,0,1,0
0,1,1,0.506849315,1,1,1,1,0,0.604254508,0.366499372,0,1,0,1,0,0
0,0,0,0.01369863,1,0,0,0,1,0.556570681,0.025117293,1,1,0,0,0,1
1,0,0,0.97260274,1,0,0,0,0,0.076905335,0.206105192,0,0,1,1,0,0
1,1,0,0.890410959,0,1,0,0,0,0.722934721,0.687081816,0,1,0,1,0,0
0,1,1,0.369863014,1,0,0,0,0,0.026639427,0.075434724,0,0,1,0,1,0
0,1,0,0.931506849,1,0,0,0,1,0.097911074,0.220141908,0,0,0,1,0,0
0,0,0,0.01369863,1,0,0,0,0,0.139777994,0.009224511,1,0,0,0,0,1
0,0,0,0.410958904,1,0,0,1,1,0.210182206,0.136737601,1,1,0,1,0,0
0,0,0,0.095890411,1,0,0,0,0,0.031488466,0.020798801,1,0,0,0,1,0
1,1,1,0.246575342,1,1,1,1,0,0.749972025,0.209328658,1,1,0,1,0,0
0,1,1,0.465753425,1,0,0,0,1,0.082665807,0.085345808,0,0,1,0,1,0
0,0,0,0.01369863,1,0,0,0,0,0.082114102,0.007369574,0,0,1,0,1,0
0,0,0,0.561643836,1,1,1,1,0,0.352367353,0.27047468,0,0,1,0,0,1
0,0,0,0.931506849,1,0,0,0,1,0.026191028,0.151172435,0,1,0,0,0,0
0,0,0,0.02739726,1,1,1,0,0,0.373676277,0.013201228,1,1,0,0,1,0
1,1,0,0.02739726,1,0,0,0,1,0.06022947,0.002976858,0,1,0,0,0,1
0,1,1,0.493150685,1,1,1,1,1,0.61875749,0.355330059,0,1,0,1,0,0
0,1,1,0.684931507,1,1,1,1,1,0.655425424,0.498364226,1,0,1,0,0,0
1,1,1,0.123287671,1,0,0,0,0,0.580243111,0.089510429,1,1,0,1,0,0
0,0,0,0.520547945,1,0,1,1,0,0.448035482,0.271104674,0,0,1,0,1,0
0,0,0,0.547945205,1,0,1,1,1,0.480025749,0.317978265,0,1,0,1,0,0
0,1,1,0.01369863,1,0,0,0,1,0.532559517,0.008290979,1,0,1,0,1,0
0,1,0,0.643835616,1,0,0,0,0,0.272902116,0.231296221,0,0,0,0,0,1
0,1,1,0.931506849,1,1,1,1,1,0.493273402,0.532775355,1,0,1,0,1,0
0,1,1,0.726027397,1,1,1,0,1,0.263710968,0.262138786,0,0,0,0,0,0
0,0,0,0.342465753,1,0,0,0,0,0.087647391,0.0795178,0,0,1,1,0,0
0,0,0,0.109589041,1,1,1,1,1,0.408929858,0.06229536,0,0,0,0,1,0
0,1,0,0.753424658,1,0,0,0,0,0.707810349,0.570317762,1,0,1,0,1,0
0,1,1,0.98630137,0,1,1,1,0,0.321427903,0.406050673,0,0,1,0,1,0
0,0,0,0.054794521,1,0,1,0,0,0.666010058,0.035426244,1,0,1,0,0,1
0,0,0,0.109589041,1,0,0,0,0,0.583148831,0.061666536,0,0,1,0,0,1
0,0,0,0.534246575,1,0,0,0,1,0.033028673,0.091069504,0,0,1,0,1,0
0,1,1,0.04109589,1,0,0,0,0,0.461961989,0.015748226,1,1,0,0,1,0
0,0,0,0.589041096,1,0,1,1,1,0.667480766,0.421743403,0,1,0,1,0,0
0,1,1,0.136986301,1,0,0,1,1,0.475490846,0.068620342,0,1,0,0,1,0
0,1,1,0.109589041,1,0,0,0,1,0.02925757,0.019356387,1,0,1,0,1,0
0,0,0,0.01369863,1,0,1,1,0,0.854693329,0.036782528,1,1,0,0,0,1
0,1,0,0.726027397,1,0,1,0,0,0.740161782,0.575672896,0,0,1,0,0,0
0,1,1,0.767123288,1,0,0,0,0,0.079556947,0.159522998,1,1,0,0,1,0
1,0,1,0.438356164,1,0,1,0,1,0.845492314,0.398922337,1,1,0,0,0,0
0,0,0,0.191780822,1,0,0,0,1,0.149906562,0.040067845,0,1,0,0,0,1
0,0,0,0.150684932,1,0,1,0,0,0.656422051,0.122071406,1,0,1,0,0,1
0,1,0,0.821917808,1,1,0,1,1,0.233856545,0.270320775,0,0,1,1,0,0
0,0,0,0.328767123,0,0,0,0,1,0.735975407,0.271975132,0,0,0,0,0,0
0,1,1,0.671232877,1,0,1,1,0,0.833160829,0.602849031,1,1,0,0,0,0
0,0,0,0.890410959,1,1,1,0,0,0.842045951,0.792864751,0,0,1,1,0,0
0,0,0,0.808219178,0,0,1,0,1,0.606622586,0.548814804,0,0,1,0,0,0
0,1,1,0.890410959,1,1,0,0,0,0.339904064,0.377930723,1,0,1,1,0,0
0,1,1,0.02739726,1,0,0,0,0,0.012281774,0.006497965,1,0,0,0,1,0
0,1,0,0.780821918,1,1,1,0,0,0.421970016,0.410299337,0,1,0,1,0,0
0,0,0,0,1,0,0,0,0,0.757498782,0.011117134,1,0,0,0,1,0
0,0,0,0.287671233,1,1,0,0,0,0.40257411,0.144311716,0,0,0,0,0,1
0,1,1,0.136986301,0,1,0,0,0,0.119380427,0.039916525,0,0,1,0,0,1
0,0,0,0.767123288,0,1,1,1,0,0.412989603,0.378005852,0,0,1,1,0,0
0,1,1,0.397260274,1,0,1,0,0,0.712897557,0.310698709,1,0,0,0,0,1
0,0,0,0.602739726,1,0,0,0,1,0.097477632,0.136933005,0,1,0,1,0,0
0,1,1,0.561643836,1,0,0,0,1,0.076215739,0.114508564,1,0,0,0,0,0
0,1,1,0.671232877,1,0,0,0,0,0.080063284,0.140888452,1,0,0,0,1,0
0,0,0,0.342465753,1,0,0,0,1,0.572956768,0.232575035,1,1,0,0,0,0
1,0,0,0.301369863,1,1,0,0,1,0.242930942,0.0967391,0,0,0,0,0,1
0,0,0,0.726027397,1,0,0,0,1,0.659002176,0.499635423,0,1,0,0,0,1
0,0,1,0.205479452,1,1,1,1,0,0.55737131,0.121484276,0,0,1,0,0,0
1,0,0,0.178082192,1,0,0,0,0,0.562809835,0.131809595,1,1,0,0,1,0
0,0,0,0.04109589,1,0,0,0,0,0.02210844,0.004745151,0,1,0,0,1,0
0,0,0,0.219178082,1,0,0,0,0,0.023123471,0.033486624,1,0,1,0,0,0
0,0,0,0.342465753,1,0,0,1,0,0.31945462,0.146270885,1,0,1,1,0,0
0,1,1,0.931506849,1,1,0,1,1,0.530006641,0.560665692,0,1,0,1,0,0
0,0,0,1,0,1,0,1,0,0.659140247,0.72657559,0,1,0,1,0,0
0,0,0,0.082191781,1,1,1,1,0,0.612035204,0.057033526,1,1,0,0,1,0
0,0,0,0.424657534,1,1,1,1,0,0.753669351,0.32859926,1,0,0,1,0,0
0,0,0,0.356164384,1,0,0,0,0,0.534710022,0.203463801,1,0,1,0,1,0
0,0,0,0.602739726,1,1,1,0,1,0.192581283,0.168492267,0,0,1,1,0,0
0,1,0,0.575342466,1,0,0,1,0,0.179773437,0.160417016,1,0,0,0,1,0
1,0,0,0.260273973,1,0,0,0,1,0.763147142,0.23316984,1,0,1,0,0,0
0,1,0,0.068493151,1,0,0,0,1,0.785773638,0.048693558,0,0,1,0,0,1
0,1,1,0.767123288,1,0,0,0,0,0.761930379,0.637519048,1,1,0,0,0,1
0,0,0,0.150684932,1,0,0,0,0,0.041893796,0.023092249,1,0,1,1,0,0
0,1,1,0.301369863,1,0,0,0,1,0.024145135,0.055274019,0,1,0,0,0,0
0,0,0,0.095890411,1,0,0,0,1,0.823264012,0.094478751,0,1,0,0,0,1
0,1,0,0.246575342,1,0,0,0,0,0.756295284,0.194598507,0,1,0,0,0,1
1,1,0,0.068493151,1,1,0,1,0,0.459840797,0.054869496,0,0,1,0,0,1
0,0,0,0.232876712,1,0,0,0,1,0.091379143,0.050793828,0,0,1,0,1,0
0,0,0,0.068493151,1,0,0,1,0,0.423496851,0.02874194,0,1,0,0,0,1
0,0,0,0.123287671,1,1,0,0,0,0.32672537,0.060379655,1,0,1,0,1,0
0,0,0,0.136986301,1,1,0,1,1,0.387704625,0.075465432,0,0,1,0,1,0
0,0,0,0.287671233,0,1,0,1,1,0.700971564,0.217324484,0,0,0,0,0,1
0,0,0,0.01369863,1,0,0,0,1,0.282873466,0.00540817,0,1,0,0,1,0
0,0,0,0.890410959,1,0,0,0,0,0.085506912,0.202728292,0,0,0,0,1,0
0,1,0,0.273972603,1,0,1,1,0,0.912278272,0.266930436,0,1,0,0,0,1
0,1,0,0.273972603,0,1,0,1,0,0.855636224,0.251116548,1,0,1,0,0,1
0,0,0,0.095890411,1,0,0,0,0,0.026352768,0.015041014,0,0,1,1,0,0
0,1,1,0.630136986,1,0,0,0,1,0.012903959,0.109628222,0,1,0,0,1,0
0,1,0,1,1,1,1,1,0,0.722558624,0.733498348,1,0,1,1,0,0
0,0,0,0.095890411,1,1,1,1,1,0.788295613,0.065566496,0,1,0,0,0,0
0,1,1,0,1,1,0,0,0,0.112696798,0.003712334,0,0,0,0,0,0
0,0,0,0.821917808,1,1,1,1,0,0.59151009,0.552737037,0,0,1,0,1,0
0,0,0,0,1,0,0,0,0,0.037500553,0.002299456,0,1,0,0,1,0
0,1,1,0.534246575,1,0,0,0,0,0.0308497,0.086967311,1,0,1,0,1,0
0,0,0,0,1,0,0,0,0,0.771832396,0.011018486,1,0,1,0,0,1
0,1,0,0.835616438,1,0,1,1,1,0.910020134,0.787643738,1,0,0,0,0,0
0,0,1,0.931506849,1,1,1,1,0,0.959066606,0.907590565,1,0,1,0,0,1
0,0,1,0,1,0,0,0,0,0.144847324,0.003763725,0,0,1,0,1,0
1,0,0,0,1,0,0,0,0,0.276414614,0.005289149,0,0,1,0,1,0
0,0,0,0.630136986,1,0,1,1,1,0.368875689,0.283270723,1,1,0,1,0,0
1,1,0,0.643835616,1,0,1,1,0,0.405339705,0.324640978,1,0,1,0,0,0
0,0,0,0.698630137,1,1,0,0,1,0.666677538,0.49132181,0,0,1,0,1,0
1,1,1,0.890410959,1,1,1,1,1,0.896848441,0.817235149,1,1,0,0,0,0
0,1,1,0.150684932,1,0,0,0,0,0.712727105,0.117577373,1,0,1,0,0,1
0,0,0,0.04109589,1,0,0,0,0,0.606501792,0.016914356,1,0,1,0,0,1
1,1,1,0.150684932,1,0,1,0,0,0.59755676,0.099642495,1,0,0,1,0,0
0,1,1,0.232876712,0,0,1,0,1,0.321381529,0.110788283,0,0,0,0,0,0
0,0,0,0.068493151,1,0,0,0,1,0.018148013,0.011096542,0,1,0,0,1,0
0,1,0,0.904109589,1,0,1,0,0,0.74284345,0.733312971,0,0,0,0,0,1
0,1,1,0.191780822,1,0,1,1,0,0.43239234,0.100136176,1,1,0,0,0,0
0,1,1,0.630136986,1,0,0,0,0,0.023796941,0.101879198,1,0,1,0,1,0
0,1,1,0.95890411,1,0,1,1,0,0.405810147,0.476163381,0,1,0,0,0,0
0,1,0,0.493150685,1,0,0,0,0,0.761147962,0.396118484,1,0,1,0,0,0
0,1,1,0.589041096,1,0,0,0,0,0.019838377,0.094087252,0,1,0,0,1,0
0,1,1,0.931506849,1,0,0,0,1,0.713737412,0.733563583,1,0,1,0,0,0
0,1,1,0.082191781,1,0,0,0,1,0.326486817,0.031564761,1,1,0,1,0,0
1,0,0,0.794520548,1,1,0,1,0,0.74319816,0.647808704,1,0,1,0,0,1
0,0,0,0.301369863,0,0,0,0,1,0.62735337,0.230234535,1,1,0,1,0,0
0,0,0,0.767123288,1,0,0,1,1,0.630733865,0.553438537,1,0,1,0,0,0
0,0,1,0.068493151,1,0,1,0,0,0.653729042,0.038479679,0,0,1,0,0,0
0,1,1,0.767123288,1,0,1,1,0,0.856772864,0.691113405,1,0,0,0,0,0
0,0,1,0.123287671,1,0,0,0,1,0.023452731,0.025610056,1,0,0,1,0,0
0,0,0,0.04109589,1,0,0,0,1,0.090273345,0.012080537,1,0,0,0,1,0
0,0,0,0.315068493,1,0,0,0,0,0.564876808,0.196959214,0,0,1,0,0,1
0,1,0,0.575342466,0,1,1,1,0,0.761126342,0.467421001,0,0,1,1,0,0
0,1,0,0.219178082,1,0,0,1,0,0.321108296,0.093363943,1,1,0,0,0,1
0,1,1,0.890410959,1,1,1,0,0,0.827122245,0.809452325,0,0,0,0,0,0
0,0,0,0.739726027,1,1,1,1,1,0.368817606,0.331375423,1,1,0,0,0,1
0,1,0,0.863013699,1,1,1,1,0,0.869076194,0.792073982,1,0,1,0,1,0
0,0,0,0.890410959,1,0,1,0,0,0.844890013,0.770602827,1,1,0,0,0,0
0,0,0,0.493150685,0,0,0,0,1,0.02180328,0.084218788,0,0,1,0,1,0
0,0,0,0.479452055,1,1,1,1,1,0.650248309,0.345690002,1,0,0,0,0,0
0,1,0,0.246575342,1,0,0,0,0,0.274547245,0.088543213,1,0,0,0,0,0
0,0,0,0.04109589,1,0,0,0,1,0.047944217,0.009576278,0,0,0,1,0,0
0,1,0,0.123287671,1,0,0,0,1,0.044843823,0.021700988,1,1,0,0,0,0
0,1,0,0.465753425,1,1,0,1,0,0.446040975,0.261926372,0,0,1,0,0,1
0,1,1,0.917808219,1,0,0,0,1,0.033932678,0.148757296,0,0,1,0,0,0
0,0,0,0.356164384,1,0,0,0,1,0.756964183,0.313739764,1,0,1,0,1,0
0,1,0,0.191780822,0,0,0,0,1,0.6823231,0.160227635,0,0,1,0,0,1
0,0,0,0.657534247,0,0,1,1,1,0.515306991,0.393547292,1,0,1,0,0,0
0,1,0,0.95890411,1,1,1,1,1,0.666363552,0.701724614,0,0,1,1,0,0
0,1,0,0.493150685,1,1,1,0,1,0.632760892,0.33521506,1,0,1,0,1,0
1,1,0,0.273972603,1,1,1,0,0,0.477148176,0.148074348,0,1,0,0,0,0
1,0,0,0.643835616,1,0,0,0,0,0.796545334,0.546311341,0,0,0,0,0,1
0,1,1,0.424657534,1,0,1,0,1,0.807795895,0.350585808,1,0,1,0,0,1
0,0,0,0.876712329,0,0,0,0,0,0.098256851,0.190798541,1,0,1,0,1,0
0,0,0,0.082191781,1,0,0,0,0,0.018257897,0.018895708,0,0,1,0,1,0
0,0,0,0.109589041,1,0,1,0,0,0.815950723,0.121894788,1,0,1,0,0,1
0,0,0,0.02739726,0,0,0,0,1,0.50534051,0.007923632,0,0,0,0,0,1
0,0,0,0.863013699,1,0,1,0,1,0.768366178,0.708590544,0,0,0,0,0,1
1,0,0,0.356164384,1,0,0,0,0,0.020412055,0.058224315,0,0,1,1,0,0
0,1,1,0.287671233,1,0,0,0,1,0.073969635,0.072188421,0,0,1,0,1,0
0,1,1,0.931506849,1,0,0,0,0,0.316543576,0.395363541,1,0,0,1,0,0
0,0,0,0.273972603,1,0,1,0,0,0.221999263,0.084432757,0,0,1,0,0,1
0,1,1,0.534246575,1,1,0,0,1,0.743529011,0.448397537,0,1,0,0,0,0
0,0,0,0.383561644,1,0,1,1,0,0.202617899,0.110790039,0,1,0,0,1,0
0,0,1,0.068493151,1,0,0,0,0,0.025419562,0.013086355,1,0,1,0,1,0
1,1,0,0.753424658,1,1,1,1,1,0.493620504,0.462297626,0,1,0,1,0,0
0,1,1,0.232876712,1,0,0,0,1,0.035448347,0.047607481,0,0,0,0,1,0
0,0,0,0.383561644,1,0,1,1,1,0.707498976,0.27432526,0,0,1,0,0,1
0,0,0,0.136986301,1,0,0,0,1,0.296635038,0.068359246,1,0,0,0,0,0
0,0,0,0.260273973,1,1,0,0,0,0.316813409,0.100903415,0,0,1,0,0,1
0,0,0,0.356164384,1,1,0,0,1,0.400966322,0.175593471,1,0,0,0,0,1
0,0,1,0.506849315,1,0,0,0,1,0.631272478,0.36170058,0,0,1,0,1,0
0,1,1,0.739726027,1,0,0,0,1,0.025539498,0.114961521,0,1,0,1,0,0
0,0,1,0.520547945,1,0,0,0,0,0.08269499,0.115669079,1,1,0,0,1,0
1,1,0,0.520547945,1,1,0,0,0,0.64852614,0.362438823,1,1,0,0,0,1
0,1,1,0.835616438,1,0,0,0,0,0.071986295,0.169992008,0,1,0,0,0,0
0,0,0,0.780821918,1,0,0,0,0,0.045813977,0.139504446,0,1,0,0,1,0
0,0,0,0.410958904,1,0,0,0,1,0.60076739,0.274615442,1,0,1,0,0,1
0,1,1,0.876712329,1,1,1,0,0,0.444681773,0.445961195,1,1,0,0,0,0
1,0,1,0.02739726,0,0,1,0,1,0.318977839,0.006095607,1,0,1,0,1,0
0,0,0,0.424657534,1,1,0,0,0,0.32794187,0.176883736,1,0,1,0,1,0
0,1,1,0.616438356,1,0,0,0,0,0.029290488,0.090009916,0,0,1,0,1,0
0,0,0,0.493150685,0,0,0,0,0,0.030371128,0.078013769,0,1,0,0,1,0
1,0,0,0.97260274,1,1,1,1,0,0.875401075,0.892153168,0,1,0,0,0,0
0,1,1,0.657534247,1,1,1,0,0,0.292516919,0.252985347,1,0,1,1,0,0
0,1,1,0.95890411,1,1,1,1,1,0.620488494,0.659694513,0,1,0,0,0,1
0,1,1,0.068493151,1,0,0,0,0,0.096272564,0.015733723,0,1,0,0,0,0
0,1,1,0.698630137,1,0,0,0,0,0.033945021,0.125475998,1,0,0,0,0,1
0,0,0,0.698630137,1,0,0,0,0,0.134574275,0.187002037,1,0,1,0,1,0
0,0,1,0.260273973,1,1,0,1,1,0.566486334,0.158385845,1,1,0,0,1,0
1,0,0,0.342465753,1,0,1,0,1,0.867057812,0.305762399,1,1,0,0,1,0
0,1,1,0.890410959,1,1,0,1,0,0.839098717,0.79283103,0,0,1,0,0,0
0,0,1,0.164383562,1,0,0,0,0,0.024311205,0.024876752,0,0,1,1,0,0
1,0,0,0.02739726,1,0,0,0,0,0.266930778,0.010695311,0,0,0,0,0,1
0,0,0,0.02739726,1,1,0,1,1,0.474911219,0.022733159,1,0,1,1,0,0
1,0,0,0.02739726,1,0,0,0,0,0.625169942,0.018755527,0,0,1,0,1,0
0,1,0,0.780821918,1,0,1,1,1,0.875188339,0.687181879,0,0,1,0,0,1
0,0,0,0.02739726,1,0,0,0,0,0.058809083,0.00263058,0,1,0,0,1,0
0,1,1,0.835616438,1,1,1,0,1,0.814268221,0.715604678,1,0,0,0,0,1
0,1,1,0.054794521,1,0,0,0,0,0.043047291,0.011741688,1,0,1,0,0,1
0,1,1,0.438356164,1,0,1,1,0,0.713745444,0.332547282,1,0,1,1,0,0
0,0,0,0.698630137,1,0,0,0,1,0.034539448,0.118265952,0,0,1,0,1,0
0,0,1,0.520547945,1,0,0,1,0,0.812266289,0.448578075,1,0,1,0,1,0
0,0,0,0,1,0,0,0,0,0.620420414,0.009382259,0,0,1,0,0,1
0,1,1,0.630136986,1,0,0,0,0,0.677274545,0.462706094,0,0,0,0,0,1
0,0,0,0.383561644,1,0,1,0,0,0.312828525,0.152534383,0,1,0,0,0,0
0,0,0,0.178082192,1,0,0,0,1,0.654816813,0.1171385,0,0,1,0,0,1
0,1,1,0.164383562,0,0,0,0,1,0.041147516,0.031024522,0,1,0,0,0,0
0,0,0,0.465753425,1,1,0,0,0,0.455688991,0.236384656,1,1,0,0,0,1
0,1,1,0.205479452,1,0,1,0,0,0.701849394,0.168318579,1,1,0,0,0,1
0,0,0,0.164383562,1,1,1,0,1,0.630659106,0.098982458,1,0,1,0,0,0
0,0,0,0.273972603,1,1,0,0,1,0.324531495,0.121076811,1,1,0,0,0,1
0,0,0,0.02739726,0,0,0,0,1,0.710528665,0.027512462,1,0,1,0,1,0
0,0,0,0.575342466,1,1,1,0,1,0.362017707,0.282748165,0,0,1,1,0,0
0,0,0,0.02739726,0,0,0,0,0,0.02668223,0.006276045,1,0,0,0,1,0
0,1,1,0.534246575,1,0,1,0,1,0.512325204,0.32698412,1,1,0,0,0,0
0,1,0,0.95890411,1,0,0,0,0,0.066956952,0.19844817,0,0,1,0,0,0
0,0,0,0.438356164,1,0,1,0,0,0.821249181,0.3532193,1,0,0,0,0,1
0,0,0,0.054794521,1,0,0,0,1,0.500325889,0.025310648,1,1,0,0,1,0
0,1,0,0.452054795,1,1,0,1,0,0.532901074,0.253523563,1,1,0,0,1,0
0,0,0,0.068493151,1,1,0,1,0,0.267036658,0.016882951,1,0,1,0,1,0
0,1,0,0.520547945,1,1,1,1,0,0.798403453,0.432001667,0,0,1,0,0,1
0,1,0,0.219178082,1,1,0,0,0,0.600578519,0.152175384,1,0,1,0,0,0
0,0,0,0.178082192,1,0,0,0,1,0.748359181,0.166354576,0,0,1,0,0,1
0,1,1,0.643835616,0,1,0,0,0,0.181405185,0.186795387,0,0,0,0,0,0
0,1,1,0,1,1,1,0,0,0.824055388,0.012040026,0,0,0,0,0,1
0,0,1,0.205479452,0,0,1,1,0,0.628293326,0.166616118,1,0,1,0,0,1
0,0,0,0.04109589,1,0,0,0,0,0.295143463,0.016441606,0,0,1,0,0,1
1,0,0,0.794520548,1,0,0,1,1,0.852534002,0.681006766,0,0,0,0,0,0
1,0,0,0.095890411,1,0,1,0,1,0.551535873,0.069199877,1,0,1,0,0,0
1,0,0,0.02739726,1,0,0,0,1,0.736156743,0.022811628,1,0,1,0,0,1
0,1,1,1,0,0,1,0,0,0.587176162,0.629699637,1,1,0,0,0,0
0,1,1,0.287671233,1,1,0,1,0,0.41152462,0.164154602,0,1,0,1,0,0
0,1,0,0.739726027,1,1,1,0,1,0.867787857,0.698825661,0,0,1,1,0,0
0,0,0,0.02739726,1,0,0,0,0,0.56876908,0.017278897,0,0,1,1,0,0
0,1,1,0.438356164,1,0,0,0,1,0.500621118,0.270518207,0,1,0,0,0,0
0,0,0,0.136986301,1,1,0,0,0,0.311811121,0.057659958,0,1,0,1,0,0
0,0,0,0.849315068,0,1,1,1,1,0.841153793,0.758863743,1,0,1,1,0,0
0,0,0,0.301369863,1,0,0,0,0,0.656697119,0.19995319,1,0,1,0,0,1
1,0,0,0.082191781,1,0,0,0,1,0.717732945,0.052095533,1,0,0,0,0,1
0,1,0,0.342465753,1,0,1,0,1,0.801610157,0.279944897,0,0,1,1,0,0
0,0,0,0.123287671,1,0,1,1,0,0.4753007,0.080281315,1,0,0,1,0,0
0,0,0,0.082191781,1,1,0,0,0,0.311204146,0.036196702,1,0,0,0,0,1
0,1,0,0.917808219,1,0,1,1,0,0.436456748,0.490861355,1,0,1,1,0,0
1,0,1,0.767123288,1,1,0,0,1,0.741669822,0.606081476,1,1,0,1,0,0
0,1,0,0.657534247,0,0,1,1,1,0.907048897,0.59011023,1,0,1,0,0,1
0,0,0,0.04109589,1,1,1,0,0,0.361165699,0.013788637,0,1,0,0,0,1
0,1,1,0.547945205,1,0,0,0,0,0.054129729,0.116940602,1,0,1,0,0,1
1,1,0,0.657534247,1,0,0,0,0,0.716775342,0.523331981,1,0,1,1,0,0
0,0,1,0.01369863,0,0,0,0,1,0.031923943,0.004471611,1,0,1,0,0,0
0,1,1,0.876712329,1,0,0,0,0,0.091227768,0.197494058,0,0,0,1,0,0
0,0,0,0.561643836,0,0,1,0,0,0.326846363,0.233122697,1,0,1,0,1,0
0,1,0,0.739726027,1,0,1,0,0,0.742389701,0.584251442,0,1,0,1,0,0
0,1,0,0.095890411,1,0,0,0,0,0.335180115,0.036409302,0,0,1,0,0,1
0,1,1,0.95890411,1,0,0,0,0,0.029583286,0.159124326,1,0,1,1,0,0
0,1,0,0.821917808,0,0,0,1,1,0.810778506,0.694823242,1,0,0,0,1,0
1,1,0,0.205479452,1,0,0,0,1,0.814812112,0.158046734,0,1,0,0,0,1
0,1,0,0.835616438,1,0,0,0,1,0.077407931,0.166602854,1,0,1,1,0,0
0,1,0,0.753424658,1,0,0,1,1,0.876912031,0.694602563,0,1,0,0,0,1
0,1,1,0.945205479,1,1,1,1,0,0.945732276,0.90365117,0,0,1,0,0,0
0,0,0,0.04109589,1,0,0,0,0,0.043865568,0.009560308,1,0,1,1,0,0
0,0,0,0.424657534,1,0,0,1,1,0.754225038,0.303926802,1,0,0,0,0,0
0,1,1,0.534246575,1,1,1,0,1,0.565494688,0.348026557,1,1,0,1,0,0
1,1,0,0.684931507,1,0,1,0,1,0.755390052,0.562827482,0,1,0,0,0,1
0,1,1,0.191780822,1,0,0,0,0,0.522771448,0.12076985,1,0,1,0,0,1
0,0,0,0.452054795,1,0,0,0,0,0.023270063,0.073749494,0,1,0,0,1,0
0,0,0,0.97260274,0,0,0,0,1,0.067554228,0.197955878,0,0,1,0,0,1
0,0,0,0.287671233,1,0,0,0,0,0.637465345,0.206974998,0,0,1,0,0,1
0,1,1,0.97260274,1,0,0,0,1,0.080623396,0.191553403,0,0,1,1,0,0
0,1,1,0.315068493,1,0,0,0,1,0.023678964,0.052172226,1,0,1,0,1,0
0,0,0,0.01369863,1,0,0,0,1,0.321442104,0.012377231,0,1,0,0,0,1
0,1,0,1,1,0,1,0,0,0.640353341,0.665914037,1,0,0,0,0,0
0,0,0,0.630136986,1,0,0,0,0,0.008797755,0.099955693,0,1,0,0,0,0
0,0,0,0.082191781,1,0,0,0,0,0.329870792,0.028420366,1,0,1,0,0,0
0,0,0,0.219178082,1,0,0,0,0,0.662284552,0.177028923,1,1,0,0,0,0
0,0,0,0.246575342,1,0,0,0,1,0.032532527,0.041505188,0,0,1,0,1,0
0,1,1,0.643835616,1,0,1,1,0,0.884215516,0.589035092,0,1,0,0,0,0
